date,developerResponse,review,rating,isEdited,title,userName
2023-01-25 03:39:20,,"This app is total garbage. It’s laggy, glitchy, and worst of all, the downloads don’t work. Shows are great but the experience is completely ruined thanks to the dim-witted developers who built the app. 

Downloaded a ton of shows and movies for my 11 hour flight. When I try to watch these downloads on the flight, it takes more than a minute for all my downloads to load (the screen says “no connection” until finally loading my downloads).

Then, when I try to watch the downloads, I can’t even watch them!!! The app just displays a black screen. I figured out that I can watch my downloads - but it takes 10 minutes of waiting for the download to load. So I was waiting 10 minutes to watch each 20 minute episode. Furthermore, some downloads were unplayable. 

How is this HBO app so bad when literally every other streaming company does these things flawlessly? Hire new devs, HBO. PLEASE!! You guys are doing something wrong.",1,False,HBO needs to hire new developers,sean_yam
2023-05-12 16:37:19,,I subscribe for the content. App needs to have Picture in Picture. When I receive a text I have to swipe out of the show/app to view and respond to text. Other streaming services have Picture in Picture so I don’t have to stop the show and return to the app every time I need to do something else. A swipe up that makes it a smaller box and allows for continued phone use would be nice.,4,False,"Content is Great, Mobile App needs Picture in Picture",AngelaMillerJones
2023-03-12 16:09:56,"{'id': 35365703, 'body': ""Hi there, we'd be more than happy to help! We have some troubleshooting steps here that should improve your experience if you haven't tried them yet: itsh.bo/troubleshoot-tv. If those steps don't work, please reach out to us at hbom.ax/contact for additional, more detailed support to help resolve this for you. Thanks! HBO Max Support"", 'modified': '2023-03-13T20:27:44Z'}","Like others have said the content isn’t bad, but man the app is junk. Terrible. I watch on the living room TV the Apple TV in the bedroom and my iPad Pro. It doesn’t do continuity. I have to restart my Apple TV any time I want to watch HBO max on the Apple TV.  Then it doesn’t know where I’m at, it won’t let me pick an episode. It won’t even let me skip to the next episode. I have to fast forward to the end over and over again until I get where I’m at. This is way not acceptable and when my trial period ends that’s it for me. It’s just too bad. It’s even worse than Disney + was on launch day",2,False,Ugh,mrflippinperfec
2023-02-17 03:50:36,"{'id': 34940773, 'body': 'Hi, thanks for taking the time to leave a review. We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please get in touch with us at hbom.ax/contact so that we can take a closer look with you. HBO Max Support', 'modified': '2023-02-18T11:24:21Z'}","When it’s working, the app is good and the stream of the video is great. However, it’s often extremely slow at loading anything and most of the time it won’t show any of the shows so it’s impossible to pick anything not already on my continue watching list. The downloads are the worst part. I had no issue downloading the shows/movies at my home WiFi for a vacation but then when I got on the plane with no WiFi nothing in the app would load. It kept saying “no WiFi try again.” That kind of defeats the point of having a download if it only works if you are on wifi.",1,False,Downloads are pointless,Pdx sucker 10987
2023-01-02 06:03:55,"{'id': 34064813, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that using HBO Max is a great experience for you and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username - Hdjsnejaohsjaah - where it asks for your Web Handle. HBO Max Support', 'modified': '2023-01-03T11:58:39Z'}","Downloaded multiple movies and shows while connected to wifi. House sitting somewhere without internet and want to use less cell data, do not have a hot spot. First movie plays normally, all following attempts “no connection found.”

Have closed app, tried airplane mode. Cannot delete and reinstall app because I cannot connect to redownload (no wifi). I’m just disappointed and for me without this feature I can’t really use it. First major issue but a quick search shows me plenty are experiencing the same issue.",2,False,Downloads Unavailable,Hdjsnejaohsjaah
2023-03-15 08:45:25,,"Greetings!
About a few day ago, as I was looking through my downloads and playing them normally, I exit out of the app, come back in, only to find that all of my downloads are gone. Now, I’ve had this issue before when I go underground and the signal is unavailable but the downloaded movies and tv shows are still there. This time however, nothing. So I think, let me get home and see if that will make a difference. It did not. As now, I can’t download anything on the app. Please help.",3,False,Downloading,Mackloveskiallah
2023-01-24 13:23:03,,"HBO MAX never fails to deliver good movies and shows. However this app is horrible. Unless you have the app open and with content being used you can’t access downloaded items in airplane mode. I fly every week for work. There is nothing more annoying then being on a 5 hour flight thinking you can watch a couple of movies or binge half a season of something, only to find out you can’t access your downloads. Also the app frequently crashes or won’t load.",3,False,Content good…. App not so good,David the Hoos
2023-02-19 08:18:46,"{'id': 34968198, 'body': 'Hi, thanks for taking the time to leave a review. We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please get in touch with us at hbom.ax/contact so that we can take a closer look with you. HBO Max Support\n', 'modified': '2023-02-20T11:08:03Z'}","The whole point of an HBO Mobile phone App is that you can stream while on the go (aka Traveling), this app will not let you watch your downloaded videos if it doesn’t connect first to validate the account, and for that it requires to have a data connection.

So if you have downloaded some movies/shows for your long haul flight you’ll be on a bind because the app won’t open and let you watch. There should be a Face ID validation if they need but as an user I need to be able to watch offline, at home I can watch on my TV without issues.

On the other hand the content available is pretty good…",1,False,Useless for Traveling,TRD Pilot
2023-01-15 18:41:21,"{'id': 34325042, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that using HBO Max is a great experience for you and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username - scoobylover - where it asks for your Web Handle. HBO Max Support', 'modified': '2023-01-17T05:42:31Z'}","Seriously the worst app I have. Constant problems…sounds stops working; paused videos don’t start up again; downloads randomly disappear, the reappear, then disappear and often don’t play offline; downloads can’t be deleted, app must be force quit and restarted just to function…
I ONLY use my HBO subscription via this app (don’t watch TV at home) and seriously considering quitting HBO because this app is so constantly frustrating and unusable. Surprised a company this big can’t get it together, but I have plenty of other streaming apps that don’t cause constant issues so maybe I don’t need this one.",1,False,The worst app on my phone,scoobylover
2023-02-07 22:21:34,,"Please fix auto play!! I honestly almost canceled my subscription because auto play would consistently skip the last 5-20 seconds of every show. And going back and replaying it was extremely frustrating due to the general bugginess of the app. I have this issue with both my iPhone and iPad, regardless of whether or not I’m using chrome cast. Thankfully I just figured out you can disable auto play, but EVERY other streaming app has auto play working fine so I really don’t understand why a premium service like HBO doesn’t sort it",2,False,BUGGY but good content,Miri1414
2023-02-02 03:24:11,"{'id': 34654446, 'body': ""Hi, we're happy to help. We have some great troubleshooting steps here that should improve your experience: itsh.bo/troubleshoot-mobile. You also may want to try restarting your network (modem and router) if you haven't yet. If those don't work, please reach out to us at hbom.ax/contact for additional support.  ^HBO Max Support"", 'modified': '2023-02-03T08:38:49Z'}","The Last of Us looks really good and I was contemplating paying for HBOmax to watch it and there are some other shows/movies that interest me as well. However, I used the watch for free for the first episode of The Last for Us, I tried watching 6 times, the farthest I could make was 11 minutes before the video froze up. Audio continues, but video constantly freezes at different timestamps or goes completely black, the other 5 tries it didn’t or barely made it a whole minute. Why would I voluntarily pay for something that bad? It’s a shame because from the previews it looks good.",1,False,Unwatchable and buggy,Matt65590
2023-04-29 04:38:12,"{'id': 36245503, 'body': ""Hi, thank you for taking the time to rate and review. We strive to provide the best experience possible, and we always appreciate feedback. We'll make sure to pass this on to the rest of our team.\nTo share feedback or other feature requests please feel free to use our feedback form here: https://help.hbomax.com/feedback HBO Max Support\n"", 'modified': '2023-04-30T08:25:21Z'}",Please please pretty plz work on delivering your users a better app. I have a ad free yearly subscription that I can’t completely enjoy. Reason being this app never loads completely. It loads at about 50%. I can’t even see the complete list of shows and movies that’s available. Too often I have to click on a blank box with no picture or description to see the title and details. Can you please fix this problem immediately. This type of issue will lead many to cancel their subscription.,2,False,Another new disappointed customer,The Most Slept On
2023-02-07 06:22:17,"{'id': 34752803, 'body': ""Hey, thanks for the review! We want to make sure that using HBO Max is a great experience for you. An advocate would be happy to reach out directly to help. If you're interested, please fill out this form: help.hbomax.com/AppReview and include your username - Fireseeker2200 - where it asks for your Web Handle. Thanks! HBO Max Support."", 'modified': '2023-02-08T15:21:43Z'}","HBO has some awesome movies and tv shows to stream but the problem I face a majority of the time is that I cannot even watch them without the picture freezing, the audio plays just fine but I freezes on one image and stays there and doesn’t go away until I restart the app or back out of the show or movie, it works for another 1-2 minutes but then it freezes again. I would just like to be able to watch 1 30 minute episode of a show without having to fix the same problem 10 times",2,False,Freezing,Fireseeker2200
2023-01-03 20:24:57,"{'id': 34100996, 'body': 'Hey there, we know that offline viewing isn’t working as expected and how frustrating that can be. We appreciate your patience as we continue to improve the offline viewing experience. Please contact us here hbom.ax/contact and our team will be glad to look into this further with you. Thanks. HBO Max Support', 'modified': '2023-01-05T04:17:59Z'}","HBO Max has a feature to download programming on my iPad for viewing when I am offline. It would be useful to me when I am traveling, but when I am on the plane and open the app, the error message says, “Check Your Connection, It looks like you’re offline. Connect to the internet and try again.” And then the app doesn’t let me view what I have downloaded. But I thought the whole point of downloading shows or movies was so you could watch them while offline! HBO Max is pretty much useless to me since it won’t let me do this. I don’t think I will be renewing for this reason.",1,False,Offline Viewing Doesn’t Work,BUF-VGK-142890
2023-04-19 03:46:01,,"I’ll be the first to say that HBO puts out some amazing shows. Love the content that is in the app, but the app itself is absolute garbage. I don’t understand how a company that makes so much money can have an app that runs so poorly. Every time I use the app I have some issues with it from it crashing to making weird noises through my TV every time a new episode comes on. I swear I have to wrestle with the app to watch my favorite shows. PLEASE HBO, fire whoever is in charge of your app development and hire someone who can make your app run efficiently and reliably.",2,False,"Content, Amazing. App, TERRIBLE",the big mexiccan
2023-01-21 02:04:13,"{'id': 18788242, 'body': 'Hi, thank you for taking the time to rate and review. You may need to adjust your iOS settings to make the Google Cast button appear in HBO Max. Please go to iOS Settings > HBO Max and make sure Bluetooth and Local Network are both turned on, then restart your HBO Max app. If the Cast button does not appear after a few minutes, make sure you have the latest firmware (see this page: hbom.ax/chromecast-firmware), or reach out to us at hbom.ax/contact so we can take a closer look at this with you.', 'modified': '2020-10-29T19:10:00Z'}","When it works, it’s fine. The problem is it’s hit or miss. Watching Game of thrones.  Sometimes it will just keep repeating the commercial for Jason Momoa and won’t actually start the episode. Then it will start playing and the skip button will show up at the bottom so you can skip the recap or the introduction and if you hit the skip button, it starts over with the commercial again. Then tonight all of a sudden it will start playing in Spanish for no reason whatsoever right in the middle of an episode. Super frustrating and a huge time waster. :(",2,True,Glitchy,Laugh out loud lol
2023-01-01 16:51:47,,"The app in general works pretty well. I’ve only ever experienced crashes or long load times maybe once or twice. Streaming experience is always consistent. HBO generally has superior content, so that part is all good. 

There is, however, an unfortunate trend that there are these “pop ups” that appear each time you open the app. It’s really spamming behavior, since it forces you to click it away. Like, I’ve never watched soccer in my life, but every time I open the app it asks me if I want to watch soccer - and I have to say “no”. 

No soccer? How about a new period drama?
“No. “

Or a documentary on pickles? 
“Please leave me alone. “

How about a new cooking show for dogs?
“I think I’ll watch Netflix”

Professional curling?
OK FINE! CURLING!

The app has experienced an issue, please retry later.",4,False,Generally solid,IG-lover
2022-12-31 15:16:10,"{'id': 34033454, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that using HBO Max is a great experience for you and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username - ebinary - where it asks for your Web Handle. Thank you. HBO Max Customer Support', 'modified': '2023-01-01T22:05:36Z'}","When I fall asleep watching a show, I am forced to rewatch every commercial while trying to relocate my position in the show. The initial commercial, plus every boundary I cross searching for my place. I often lose interest in watching before I find my place.

Sometimes (but not every time) when I back up to catch the last 30 seconds of a scene, I am forced to watch the same commercial break I just watched seconds ago.

Fix this! It’s a paid service. Set an internal timer for 5 minutes after a commercial break and don’t replay commercials in that window.",1,False,Forced to rewatch commercials far too often,ebinary
2023-05-15 12:28:31,"{'id': 36561197, 'body': ""Hi there, we appreciate your sharing this with us. To make our app the best it can be, we encourage you to share your experience using our feedback form here https://help.hbomax.com/feedback If you'd like assistance, please contact us here https://help.hbomax.com/us-en/Home/Index. Thanks! - HBO Max Support"", 'modified': '2023-05-16T20:24:11Z'}","HBO - seriously fix your crap app. I can’t see your movies.

Here is a list of issues:
* I can’t fast forward or the movie resets back to the start
* I can’t “continue watching” - it forgets the spot every time 
* can’t save movies offline - it is glitchy & forgets the number of saves
* no way to delete movies from all devices which I kind of understand - but also don’t understand 
* limits downloads to 30 shows / movies which wouldn’t be a problem if it actually updated that I deleted 25 / 30 … so it blocks me from downloading new ones… even when I am using the same device I deleted 25 movies from
* loses connection to the network all the time - prime & Netflix & Disney don’t… 
* when it loses connection, it doesn’t play from where it was 80% of the time (see “continue watching” bug)

…. And I could continue",2,False,Movies = good….. App = crashes all the time,nsnook
2023-05-09 13:52:24,"{'id': 36468906, 'body': 'Hi, please try these troubleshooting steps to see if they resolve your crashing issues: itsh.bo/troubleshoot-mobile.\n\nAn advocate would also be happy to reach out to you directly to help. If interested, please reach out to us at hbom.ax/contact for additional support. Thank you. HBO Max Customer Support', 'modified': '2023-05-11T18:46:59Z'}",I just opened HBO max and it says to download the newest version (without any option to deny it) or to wait til later. So I click on it and it took me to the App Store where I clicked update. Then I go back to my HBO max app and the darn page is still there saying to download the new version. No option once again. I already did it. So why can’t I get to the home page to watch my show?? So stupid!! Netflix has never had this problem. Please fix it. Obviously I’ll have to cancel my subscription if this problem continues.,2,False,Not thrilled with this app,Oliviaeliese
2023-03-13 14:14:27,"{'id': 35388978, 'body': ""Hi there, thanks for sharing your thoughts. We value your feedback and encourage you to share your ideas for how to improve HBO Max using our feedback form here https://help.hbomax.com/feedback If you'd like assistance, please contact us here https://help.hbomax.com/us-en/Home/Index. Thanks! - HBO Max Support"", 'modified': '2023-03-14T21:23:34Z'}","The app is not only badly designed, but consistently broken; it constantly crashes, freezes, buttons unclickable, and starts up my titles randomly in a different language, with no option to change it until I restart.

All the issues happen when playing from the phone, casting to Chromecast, and Airplaying to a Roku.

The only thing I can do is restart the app, usually at least five times every time I put on a show.

Also, there are out of date messages that appear such as pointing to an option to customize subtitles, which are usually way too large. There is no longer such an option in the settings, but there are banners that say there is.

Please, get it together. This has been an issue since even before HBO Max was a thing. HBO Now was just as busted. 

I pay good money for this and love the programming, but the app makes watching anything on it an experience I have to brace for.",1,False,Usable only 25% of the time,Bananafique
2023-01-20 05:49:03,"{'id': 34412583, 'body': ""Hi, thank you for taking the time to rate and review. We strive to provide the best experience possible, and we always appreciate feedback. We'll make sure to pass this on to the rest of our team. HBO Max Support"", 'modified': '2023-01-21T15:38:34Z'}","I really appreciate the attempt to add features. The next episode of a series plays automatically but it advances about a minute before the end of the current episode. And then trying to go back and forth between episodes (because it advanced too early) is so cumbersome because it takes several taps to back out, find the series and then scroll down to find the episode that didn’t finish and then advance to the next episode again, manually. Ah, but thanks for trying. Please fix.",2,False,Little annoying things,n0nst0p
2023-01-25 05:37:39,"{'id': 34502544, 'body': 'Hi, thank you for taking the time to leave a review and share your thoughts. We would like to learn more about your experience. Please reach out to us at hbom.ax/contact so we can take a closer look with you. Thanks. HBO Max Support', 'modified': '2023-01-26T17:47:30Z'}","In a world of streaming services from no less than a dozen providers, this app in terms of functionality, interface, etc is lacking. The download function for offline viewing absolutely 100% does not work. If I have an internet connection, I can stream but as others have mentioned, functionality is laggy, controls sub par, and overall a frustrating experience. Time for HBO to hire the Netflix app developers. This thing needs to be scrapped and rebuilt from the ground up. I’m on iOS and use this on iPad and iPhone.",2,False,Good content - horrible app,bklein8888
2023-04-08 16:34:58,"{'id': 35851860, 'body': ""Hi, we're happy to help. We have some great troubleshooting steps here that should improve your experience: itsh.bo/troubleshoot-mobile. If those don't work, please reach out to us at hbom.ax/contact for additional support. Thanks, HBO Max Support"", 'modified': '2023-04-10T00:40:54Z'}","The wide variety of movies and tv series is amazing but there is one issue with this app.
I use hbo max almost every day and I don’t have any other subscriptions such as Netflix but the app keeps crashing whenever I try to load in.
I’ve tried deleting all the app data, using different networks, powering off my phone and turning it back on and I still can’t get it to work!
Every single video I have watched to fix this issue won’t help either.
I would love if the devs would take consideration of this issue.",2,False,App keeps crashing,Wyguy222143
2023-02-22 01:33:07,,"First off, the app works alright and I'm glad HBO Max at least has a mac app so I can download movies for flights. Most other video services don't have this even though porting an iPad app to the mac is as easy as chekcing a box.

That being said, the fullscreen funtion should work and fill the screen without any workarounds.

Heres how to do it -

1) Open the app and login
2) Manually enarge the app to full screen by dragging the corners. Try to watch something. Most of the time, the video not be filling the full screen.
3) Quit the app (Command   Q) and reopen it
4) When it reopens, it should open up to the same size that you just made it. When you try and watch something now, it will take up the full screen",4,False,There is a way to make it full screen on Mac,aswiec
2023-01-25 04:05:16,"{'id': 34495434, 'body': 'Hi, thank you for taking the time to leave a review and share your thoughts. We strive to provide the best experience possible. To have an advocate reach out to you directly to dig into this, fill out this form: help.hbomax.com/AppReview and include your username - <USERNAME> - where it asks for your Web Handle. We look forward to working with you. HBO Max Support\n', 'modified': '2023-01-26T11:37:08Z'}","If I have to use the app to stream(chrome cast) it has buffering issues every time, also disconnects while streaming so if you need to stop payback you have to close the app relaunch then it re connects; just over all annoying. I have none of theses issues with any of my other streaming apps, and if I run it through my smart tv its no issue but with LG tvs its not an option. Again not an issue with any of my other apps just hbo app. But what options do I have … kinda stuck unless I want to buy another tv.",2,False,Streaming issues …. Slow,Chrome cast beware
2023-04-19 02:46:39,,"Seems to be a glitch with foreign language shows sometimes. I would watch one episode in the original foreign language, then hit Continue to the next episode, but the next episode would automatically revert to the English dubbed version, and then when trying to switch to the original language with the switch, it wouldn’t have it listed so you have to go back the original main page of the show to get back into the original language version. Weird",2,False,Glitch with foreign language,He ain't THAT good
2023-05-15 00:24:19,,"With the recent removal of many shows, the company shows it’s blatant disregard of writers and animators alike. Although I’d be lying if I said HBO hasn’t produced many incredible pieces of film and television, this new merger has shown them for what they really are; Another large corporation seeking not to further the arts, but instead searching for the quickest way to make a buck. The disgraceful and pitiful icing on top of it all is the app’s inconvenient UI, expensive plans, and an overall glitchy experience. For the sake of streaming and the future of television, don’t give your money to this network.",1,False,Glitchy App Only Spared By It’s Titles Until Now,Wingus McBingus
2023-03-12 02:02:52,"{'id': 35353597, 'body': 'Hi, thank you for taking the time to leave a review. We want to ensure that using HBO Max is an excellent experience for you, and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username Eliza Pointe where it asks for your Web Handle. HBO Max Support', 'modified': '2023-03-13T11:02:37Z'}","I have spent more time trying to open the app to the homepage than streaming. I called customer service and they asked if I’d like to get information emailed to me to troubleshoot. I declined. I am canceling my subscription. I can’t have entertainment overtake my life this much. I have satellite internet (broadband is not an option where I live), but I don’t have any of these problems on Neflix.
The content seems interesting, but I simply have not had the homepage long enough to review much. I shouldn’t need to troubleshoot immediately after downloading the app. I am not even streaming on a TV, just my iPad. Too bad.",1,False,Impossible,Eliza Pointe
2023-01-22 23:32:37,"{'id': 34451741, 'body': ""Hi, we're happy to help. We have some great troubleshooting steps here that should improve your experience: itsh.bo/troubleshoot-mobile. You also may want to try restarting your network (modem and router) if you haven't yet. If those don't work, please reach out to us at hbom.ax/contact for additional support. HBO Max Support"", 'modified': '2023-01-24T08:23:46Z'}","This app is so embarrassing. If you’re lucky enough to get the subtitles to work on anything, they show up weirdly blurry and laggy. Sometimes just cut off or stuck on the same line of dialog for minutes at a time. Cool!!! Useful! There’s an annoying pop-up that says I can customize them in settings, but I guess they mean my phone settings since there are close to zero adjustable app settings. Worthless. Also best of luck navigating to the next episode of something. Oh and if a popular show comes on, the app is probably going to crash. I can’t believe this costs money.",1,False,Worst streaming app by far,kcrcrr
2023-04-17 15:41:08,,"The movie and show selection is what you would expect from HBO, but the app itself is garbage. If you’re using a Magic Keyboard with your ipad, none of the keys work like they do in every other streaming app. No space bar to pause/play, no arrow keys to scrub forward and back, and worst of all, when using the search function you will still have to type with the on screen keyboard since none of the keys register input. Whenever possible I will choose to watch in my browser over using this app.",2,False,"Great content, garbage app",asldkjfldisbjeoijasdf;b
2023-05-09 13:49:56,,"It’s always been the worst app. which is sad because they have some great content but if it’s unwatchable, it’s just money down the drain.  Already cancelled HBO Max, but have a few more days before it doesn’t renew.  I was just force prompted on my iPad to update the app which produces a viscous circle that now won’t even open the app.  I’m actually laughing is just been one awful experience after another for years.  No other streaming service has this issue and it’s been since the HBO app launched.  Clearly it’ll never get better.  Baffling in this day and age.",1,False,Canceled Service. Truly The Worst App…Still,CaughtNtheRain
2023-01-27 03:00:46,"{'id': 34529927, 'body': 'Hi, thanks for taking the time to leave a review. We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please get in touch with us at hbom.ax/contact so that we can take a closer look with you. HBO Max Support', 'modified': '2023-01-28T08:11:32Z'}","Downloading shows is worthless on this app as it doesn’t work if it’s not connected to the internet. Once again, prior to my business trip, I downloaded a set of shows for the airplane and once again the app wouldn’t play the shows, it just spins. Thinking I could outsmart the app by restarting my IPad, the only thing I achieved was a blank download section, wouldn’t even list the shows I had downloaded. Terrible off""I e performance - how hard can this be, Netflix and Prime apps have no issue operating offline.",2,False,Terrible offline,E in COS
2023-01-18 23:42:44,"{'id': 34392838, 'body': 'Hi, thanks for taking the time to leave a review. We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please get in touch with us at hbom.ax/contact so that we can take a closer look with you. HBO Max Support\n', 'modified': '2023-01-20T07:35:44Z'}",The only reason this app gets two stars is because HBO Max has amazing shows and movies. Otherwise it’s complete crap. Super buggy. Downloads are slow even on the best cellular data/wifi. You have to have cell phone service or wifi just to get to your downloads which is dumb. I live in the middle of nowhere and don’t have good cell service or internet so that’s the whole reason I download shows/movies. So I can’t even access them unless I get to a good spot that I have cell service.,2,False,Horrible app - two stars only for content,dreambiggerdarling
2023-01-12 19:24:40,"{'id': 18765151, 'body': ""Hi! Thank you for taking the time to review and share your experience with us. If you ever need support, please reach out to us here hbom.ax/contact and we'll be glad to assist further - HBO Max Support"", 'modified': '2020-10-28T21:18:43Z'}","I love the content that hbo has. From originals to new movies streaming, you guys have a lot of great content. Also liked the update to the layout you guys made last year, feels more like the hbo app you get on TVs

Two things I would like for the iPhone app is first I would just like to have a like/dislike button so that way content can be more curated to my tastes, although the For You section is usually on point. Secondly I would like the function I see on many other streaming apps which is to be able to double tap on the right/left side of the screen to fast forward or rewind.

P.S. please if you can bring back all of the Looney Tunes to HBO that would be much appreciated.

Thanks!",5,True,Great content!!,Cinefile24
2023-02-19 21:35:24,,"That’s it, the content is great, always fun stuff. But the HBOMax application - on every device - is lame, slow, and buggy.
I got an error right before I was prompted to give this review. It didn’t recognize my Wi-Fi for some reason, and wanted me to change my settings to play over cellular… Triple double checked, and the Wi-Fi is connected and good. HBO max application is less good.  
Keep trying, but getting hard to pay the same amount to a buggy streamer..",3,False,Movies and shows: good; Application: not good,Ruh ro
2023-03-31 19:23:23,,"I have HBO through my xfinity service and it will not let me log in. It keeps saying wrong password after entering the correct information repeatedly and even speaking to customer service reps. They will tell you to clear cache and data and all sorts of tricks but that still does not work. You’d think there could be a lawsuit for not delivering product that people pay for! Ridiculous. 

(I’m not even one to leave reviews but I am so frustrated I had to let people know and hopefully let people know they are not alone if they are experiencing these same issues)",1,False,Won’t work!,Nickyc14
2023-03-13 00:10:09,,"I really enjoy watching the HBO Max app. It’s everything that I would want in a streaming app. I enjoy the shows and the movies that are on the app and can’t wait to watch more episodes of the shows that I love, and I can’t wait to dive deep into some new shows and check out some of the newer functions of the app. Thank you for creating a app as cool as HBO Max.",5,False,My experience watching HBO Max,johnnylucas151
2023-02-26 21:17:45,"{'id': 33919492, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please get in touch with us at hbom.ax/contact so that we can take a closer look with you. HBO Max Support\n\n', 'modified': '2022-12-25T10:24:47Z'}","Half the time when I download content to watch later on a plane I am unable to get the app to play anything. It just tells me I don’t have an Internet connection. I know that. That’s why I downloaded the content. I enjoy HBO content, but this app has been very buggy for a very long time now and it does not seem to get any better. Apparently there is some poorly designed, convoluted sequence that you are to follow to get downloads to work. Makes not sense that you can download content at home and then when you are on the plane it will not play.",1,True,Unable to play downloaded content,tedandrick
2023-01-23 03:29:02,,"I love HBO max, it is one of my favorite streaming services and one I will keep for a long time. But, there is one major flaw that puts this at a 3/5 stars. I can’t watch my downloaded shows and/or movies when I have no Wi-Fi or data. Even though downloaded movies and shows are meant to be watched with no Wi-Fi or data connection. Other then that I love HBO max, just fix the problem with downloads and it would be a 5/5 star rating.",3,False,Can’t access downloads when there is no Wi-Fi!!!,Alpha Terra
2023-02-13 00:53:51,"{'id': 33986403, 'body': ""Hi, we'd like to learn more about your experience to determine how best we can assist - please contact us here hbom.ax/contact and our team will be glad to look into this further with you. Thanks for being a part of HBO Max! HBO Max Support"", 'modified': '2022-12-29T05:35:33Z'}","This is the worst app I’ve ever used on IOS. The app requires you to be connected to the internet to use it even though you can download shows and movies to watch. It stutters and crashes constantly. It also randomly switches languages and will not switch back. Currently stuck in Spanish. Save your money and sanity and use a streaming service that actually works.

Update: the app now also doesn’t save your location in an episode, randomly starts episodes over, and auto plays the next episode 5 minutes before the end of the last episode.",1,True,"Worst App Ever, Do Not Use",Ismack5765
2023-01-26 13:27:20,"{'id': 29385858, 'body': 'Hi there, for some helpful information about how downloads/offline work on HBO Max and to fix common issues, please see these tips: http://itsh.bo/max-downloads. An advocate would also be happy to reach out to you directly for more in depth help with your downloads. If interested, fill out this form: help.hbomax.com/AppReview and include your username - jalexander - under Web Handle. Thanks! HBO Max Support', 'modified': '2022-04-25T17:38:51Z'}","This app is terrible! How many times do I need to wrestle with it crashing while trying to download, or getting stuck loading while 30k feet in the air, or just getting randomly logged out while disconnected. This app will leave you stranded mid-flight with HOURS left and nothing to watch. Avoid!

JFC, I wonder how long HBO will let this app continue to flounder!? It’s total garbage. Problem after problem that goes unresolved. Outside of wrestling with the downloads now, it also has somehow become the only app that won’t respect my connected keyboard on my iPad! How did it even do that? Amazing.",1,True,Super buggy!,jalexander
2023-01-11 04:30:55,"{'id': 34242913, 'body': ""Hi Grant, we appreciate you taking the time to leave a review. Sorry to hear about any download issues you may have encountered, and we've made note of your experience and feedback. For some common tips and tricks for downloads, please see this article: http://itsh.bo/max-downloads. If you have any additional questions, please get in touch with us at hbom.ax/contact so that we can take a closer look with you. Thanks, HBO Max Support\n"", 'modified': '2023-01-12T08:21:56Z'}","HBO produces great content but makes it near inaccessible on its app. I downloaded several episodes of White Lotus to watch on a flight. The app will not load or display anything without an internet connection: block 1. I got the slow free flight wifi and tried to start an episode which got stuck on a loading screen: block 2. Finally, I tried watching at my destination over slow internet (hence the downloaded episodes) but again got stuck with loading screens and inscrutable errors: block 3. This app has terrible, user-blocking performance and should be rebuilt.",1,False,Please redesign,Grant Gustafson
2023-02-22 12:02:54,,"I can no longer see what devices I’m signed into on the app. I have tried other locations of signing in and still I do not see my devices in the devices section. I don’t know if this is an update, but I have chatted with a customer service representative several times and all they tell me is how to get to the device section, which of course I already know how to. I need this issue rectified or I will no longer be using the app.",3,False,Can no longer see devices,ajackson2599
2023-05-12 13:00:34,"{'id': 36499909, 'body': ""Hey! We have some great troubleshooting steps here that should help with your app crashing: itsh.bo/troubleshoot-mobile. If those don't work, please reach out to us at hbom.ax/contact for additional support. Thank you! HBO Max Support\n"", 'modified': '2023-05-13T15:34:31Z'}","David Zaslav has destroyed HBO. After all this time, HBO MAX is still a terrible app, making terrible decisions, removing good shows permanently and uploading reality lifestyle garbage. As the app closes out it’s run it’s still a glitchy crashy mess and I can’t wait to see how bad your next service will be. The name MAX is stupid, the new blue logo is ugly and I’m sure it’ll be just as bad as this app is but with extra amounts of Discovery content nobody asked for, oh yeah and a price hike that isn’t worth it at all. I hope Zaslav and Chris Licht at CNN are happy with destroying what was once the most prestigious name in all of television. Long live Richard Plepler.",1,False,I hate this company,HotHatchy
